"","GC=F.Open","GC=F.High","GC=F.Low","GC=F.Close","GC=F.Volume","GC=F.Adjusted"
"1892",1738.09997558594,1749.30004882812,1732.09997558594,1740.59997558594,370,1740.59997558594
"1893",1732.5,1736.69995117188,1730,1730,75,1730
"1894",1734.19995117188,1735.5,1723.30004882812,1723.30004882812,451,1723.30004882812
"1895",1710,1734.19995117188,1710,1734.19995117188,368,1734.19995117188
"1896",1710.30004882812,1710.5,1704.5,1704.5,1289,1704.5
"1897",1705.40002441406,1709.69995117188,1701.09997558594,1702.40002441406,721,1702.40002441406
"1898",1712.19995117188,1712.40002441406,1709.19995117188,1709.19995117188,264,1709.19995117188
"1899",1712.30004882812,1714.40002441406,1706.09997558594,1710,1684,1710
"1900",1707.09997558594,1708.5,1699.5,1699.5,130,1699.5
"1901",1687,1715.5,1679.80004882812,1712.69995117188,183,1712.69995117188
"1902",1713.30004882812,1735,1713,1727.09997558594,61,1727.09997558594
"1903",1727,1732,1719,1719,67,1719
"1904",1718,1718,1717.69995117188,1717.69995117188,1,1717.69995117188
"1905",1719.09997558594,1719.09997558594,1719.09997558594,1719.09997558594,144865,1719.09997558594
"1906",1732.30004882812,1755,1732,1750.30004882812,37236,1750.30004882812
"1907",1754,1765.69995117188,1750,1762.90002441406,3485,1762.90002441406
"1908",1763.90002441406,1772.5,1756.09997558594,1769,705,1769
"1909",1772.09997558594,1786.59997558594,1759.40002441406,1771.09997558594,1078,1771.09997558594
"1910",1756.69995117188,1770.5,1753,1758,399,1758
"1911",1769.40002441406,1792.09997558594,1767.69995117188,1788.5,285,1788.5
"1912",1791.19995117188,1791.40002441406,1764.19995117188,1772.90002441406,645,1772.90002441406
"1913",1771.80004882812,1786.80004882812,1771.80004882812,1786.80004882812,127,1786.80004882812
"1914",1790,1796.09997558594,1789,1794,249,1794
"1915",1804.40002441406,1804.90002441406,1787.80004882812,1795.59997558594,601,1795.59997558594
"1916",1794.30004882812,1794.30004882812,1785.69995117188,1789.69995117188,1235,1789.69995117188
"1917",1786.30004882812,1800.40002441406,1784.30004882812,1798.59997558594,187,1798.59997558594
"1918",1799,1799,1774.69995117188,1781.40002441406,64,1781.40002441406
"1919",1777.40002441406,1777.40002441406,1771.40002441406,1773.19995117188,308,1773.19995117188
"1920",1769.69995117188,1769.69995117188,1760,1760.30004882812,23,1760.30004882812
"1921",1762.90002441406,1762.90002441406,1753.40002441406,1755.30004882812,321,1755.30004882812
"1922",1753.69995117188,1754.30004882812,1747.5,1747.59997558594,49,1747.59997558594
"1923",1740.5,1740.5,1726.5,1734,347,1734
"1924",1738,1748.90002441406,1731.90002441406,1746.80004882812,509,1746.80004882812
"1925",1745,1751.80004882812,1743.59997558594,1747.80004882812,187,1747.80004882812
"1926",1761.59997558594,1761.80004882812,1755,1757.69995117188,172,1757.69995117188
"1927",1754,1755,1736.09997558594,1736.09997558594,202,1736.09997558594
"1928",1732.40002441406,1741.19995117188,1732.09997558594,1736.59997558594,950,1736.59997558594
"1929",1736.40002441406,1739,1720.69995117188,1723.19995117188,385,1723.19995117188
"1930",1718.30004882812,1720.90002441406,1708.5,1712.80004882812,2133,1712.80004882812
"1931",1707.90002441406,1707.90002441406,1693.90002441406,1696.59997558594,683,1696.59997558594
"1932",1703.40002441406,1715.69995117188,1703.09997558594,1709.80004882812,182,1709.80004882812
"1933",1709.69995117188,1717.40002441406,1699.69995117188,1700.40002441406,697,1700.40002441406
"1934",1694.80004882812,1715.30004882812,1694.69995117188,1715.30004882812,651,1715.30004882812
"1935",1718.19995117188,1718.19995117188,1705.30004882812,1708,1193,1708
"1936",1719.19995117188,1720,1712.80004882812,1716.19995117188,635,1716.19995117188
"1937",1727.40002441406,1728.09997558594,1727.40002441406,1728.09997558594,68,1728.09997558594
"1938",1720.5,1720.5,1697.30004882812,1705,432,1705
"1939",1698.69995117188,1701.80004882812,1696.5,1696.5,532,1696.5
"1940",1685.5,1686,1662.30004882812,1665.40002441406,1125,1665.40002441406
"1941",1660.40002441406,1674.90002441406,1651.69995117188,1671.69995117188,464,1671.69995117188
"1942",1661.80004882812,1669.40002441406,1658.5,1666.19995117188,580,1666.19995117188
"1943",1659.69995117188,1659.69995117188,1659.69995117188,1659.69995117188,2830,1659.69995117188
"1944",1665.5,1680.09997558594,1664.59997558594,1664.59997558594,2337,1664.59997558594
"1945",1668.30004882812,1670.80004882812,1668.30004882812,1670.80004882812,973,1670.80004882812
"1946",1667,1667,1645.30004882812,1645.30004882812,1224,1645.30004882812
"1947",1623.30004882812,1623.30004882812,1623.30004882812,1623.30004882812,1205,1623.30004882812
"1948",1632.19995117188,1636.59997558594,1626.69995117188,1626.69995117188,888,1626.69995117188
"1949",1620.40002441406,1660.40002441406,1620.40002441406,1660.40002441406,18311,1660.40002441406
"1950",1657,1662.59997558594,1640,1658.5,6028,1658.5
"1951",1661.69995117188,1672.69995117188,1658,1662.40002441406,548,1662.40002441406
"1952",1667.19995117188,1700,1661.90002441406,1692.90002441406,410,1692.90002441406
"1953",1701.19995117188,1728,1696,1721.09997558594,291,1721.09997558594
"1954",1724.09997558594,1726.59997558594,1703,1711.40002441406,418,1711.40002441406
"1955",1721,1723.30004882812,1709.09997558594,1711.69995117188,133,1711.69995117188
"1956",1710.09997558594,1710.09997558594,1693.69995117188,1700.5,179,1700.5
"1957",1693.40002441406,1693.40002441406,1667,1667.30004882812,195,1667.30004882812
"1958",1661.80004882812,1678.69995117188,1661,1678.69995117188,167,1678.69995117188
"1959",1668,1672.69995117188,1668,1670.30004882812,149,1670.30004882812
"1960",1675.19995117188,1675.30004882812,1641.5,1670,729,1670
"1961",1665.30004882812,1667,1640,1641.69995117188,82,1641.69995117188
"1962",1650.19995117188,1657,1646.80004882812,1657,238,1657
"1963",1651.40002441406,1655.19995117188,1649,1649,597,1649
"1964",1637.5,1637.5,1627.5,1627.5,84,1627.5
"1965",1622.80004882812,1641.40002441406,1622.80004882812,1630.80004882812,477,1630.80004882812
"1966",1634.09997558594,1653.90002441406,1634.09997558594,1651,224,1651
"1967",1662.69995117188,1662.69995117188,1648.69995117188,1648.69995117188,29,1648.69995117188
"1968",1648.19995117188,1652.80004882812,1637.30004882812,1652.80004882812,880,1652.80004882812
"1969",1649.80004882812,1667,1649.80004882812,1664,89,1664
"1970",1660.69995117188,1660.69995117188,1660.69995117188,1660.69995117188,2298,1660.69995117188
"1971",1661,1661,1638.69995117188,1639.59997558594,626,1639.59997558594
"1972",1641.80004882812,1641.80004882812,1633.40002441406,1635.90002441406,522,1635.90002441406
"1973",1630.80004882812,1653.69995117188,1630.80004882812,1645,985,1645
"1974",1650.80004882812,1664.69995117188,1634,1645.69995117188,612,1645.69995117188
"1975",1629.19995117188,1629.19995117188,1615.09997558594,1627.30004882812,1427,1627.30004882812
"1976",1630.19995117188,1674.5,1629,1672.5,159,1672.5
"1977",1676.90002441406,1677.90002441406,1672.90002441406,1676.5,42,1676.5
"1978",1703.19995117188,1712.09997558594,1703.19995117188,1712.09997558594,23,1712.09997558594
"1979",1707.40002441406,1720.19995117188,1706,1710.09997558594,497,1710.09997558594
"1980",1708.19995117188,1750.30004882812,1708.19995117188,1750.30004882812,325,1750.30004882812
"1981",1763.80004882812,1766,1757.59997558594,1766,257,1766
"1982",1762,1773.59997558594,1761.59997558594,1773.59997558594,358,1773.59997558594
"1983",1770.80004882812,1773.80004882812,1769.90002441406,1773.80004882812,57,1773.80004882812
"1984",1776.59997558594,1778.90002441406,1773,1773,303,1773
"1985",1763,1763,1756,1760.80004882812,18,1760.80004882812
"1986",1763.30004882812,1763.30004882812,1747.59997558594,1751.90002441406,414,1751.90002441406
"1987",1739,1744.90002441406,1736.09997558594,1737.40002441406,544,1737.40002441406
"1988",1741.69995117188,1741.69995117188,1738.30004882812,1738.30004882812,15,1738.30004882812
"1989",1736.5,1750.90002441406,1736.5,1744.90002441406,39,1744.90002441406
"1990",1753,1757.90002441406,1749.19995117188,1753.30004882812,216,1753.30004882812
"1991",1741.30004882812,1741.30004882812,1740.09997558594,1740.09997558594,132767,1740.09997558594
"1992",1739.5,1758.19995117188,1737.90002441406,1748.40002441406,19416,1748.40002441406
"1993",1748.09997558594,1769.40002441406,1745.09997558594,1746,3339,1746
"1994",1768.69995117188,1803.69995117188,1768.69995117188,1801.09997558594,1053,1801.09997558594
"1995",1802,1802.30004882812,1779.40002441406,1795.90002441406,1725,1795.90002441406
"1996",1795.69995117188,1808,1764.30004882812,1767.40002441406,1713,1767.40002441406
"1997",1768.59997558594,1779.40002441406,1767.90002441406,1769.30004882812,105,1769.30004882812
"1998",1769.30004882812,1790.30004882812,1769.30004882812,1785.5,422,1785.5
"1999",1782,1790.90002441406,1782,1788.69995117188,713,1788.69995117188
"2000",1794.90002441406,1804.30004882812,1791.09997558594,1798.09997558594,125,1798.09997558594
"2001",1787.30004882812,1793.90002441406,1777.69995117188,1780.5,85,1780.5
"2002",1780.69995117188,1819.80004882812,1780.5,1813.90002441406,205,1813.90002441406
"2003",1810.80004882812,1812.80004882812,1797.90002441406,1807.5,1074,1807.5
"2004",1801,1801,1774.80004882812,1777.19995117188,421,1777.19995117188
"2005",1777.90002441406,1791.40002441406,1777.90002441406,1790,206,1790
"2006",1791.59997558594,1796.30004882812,1785.59997558594,1787.69995117188,79,1787.69995117188
"2007",1786.5,1821.40002441406,1786.5,1815.90002441406,51,1815.90002441406
"2008",1817.40002441406,1821.40002441406,1814.40002441406,1815.90002441406,35,1815.90002441406
"2009",1818.09997558594,1818.09997558594,1785,1787,411,1787
"2010",1794.30004882812,1802.80004882812,1794.09997558594,1795.90002441406,49,1795.90002441406
"2011",1803.40002441406,1826.30004882812,1803.40002441406,1814.80004882812,69,1814.80004882812
"2012",1803.19995117188,1807.90002441406,1803.09997558594,1807.90002441406,434,1807.90002441406
"2013",1805.80004882812,1819.5,1805.80004882812,1819.5,277,1819.5
"2014",1817,1822.30004882812,1816.80004882812,1819.69995117188,95,1819.69995117188
"2015",1836.19995117188,1839.69995117188,1836.19995117188,1839.69995117188,29,1839.69995117188
"2016",1845.59997558594,1859.09997558594,1845.59997558594,1852.80004882812,25,1852.80004882812
"2017",1855.19995117188,1855.19995117188,1834.80004882812,1834.80004882812,24,1834.80004882812
"2018",1838.40002441406,1868.19995117188,1835.30004882812,1864.19995117188,26,1864.19995117188
"2019",1867,1880,1867,1872.69995117188,62,1872.69995117188
"2020",1877.80004882812,1878.09997558594,1871.59997558594,1871.59997558594,101,1871.59997558594
"2021",1873.09997558594,1877.80004882812,1873.09997558594,1874.59997558594,1236,1874.59997558594
"2022",1877.19995117188,1897.40002441406,1877.19995117188,1895.5,59,1895.5
"2023",1899,1920.90002441406,1898.30004882812,1918.40002441406,512,1918.40002441406
"2024",1920.09997558594,1920.09997558594,1905.19995117188,1907.19995117188,706,1907.19995117188
"2025",1911.09997558594,1911.09997558594,1903.09997558594,1904.40002441406,1027,1904.40002441406
"2026",1922.09997558594,1931.80004882812,1922.09997558594,1922.09997558594,371,1922.09997558594
"2027",1922.09997558594,1928.5,1921.40002441406,1926.40002441406,1346,1926.40002441406
"2028",1926.5,1927.09997558594,1915,1927.09997558594,218,1927.09997558594
"2029",1931.80004882812,1936.80004882812,1931.80004882812,1933.90002441406,201,1933.90002441406
"2030",1941.19995117188,1941.19995117188,1939.80004882812,1941.19995117188,7,1941.19995117188
"2031",1936.59997558594,1937.09997558594,1927.09997558594,1929.09997558594,131,1929.09997558594
"2032",1928.59997558594,1928.59997558594,1928.59997558594,1928.59997558594,150902,1928.59997558594
"2033",1928.30004882812,1933.59997558594,1920.30004882812,1922.90002441406,27220,1922.90002441406
"2034",1923,1930.40002441406,1900.59997558594,1929.5,1910,1929.5
"2035",1927.19995117188,1955,1922,1927.80004882812,2290,1927.80004882812
"2036",1952.30004882812,1959.09997558594,1911.30004882812,1916.30004882812,748,1916.30004882812
"2037",1912.40002441406,1917,1861.5,1862.90002441406,992,1862.90002441406
"2038",1865.59997558594,1880,1863.40002441406,1866.19995117188,424,1866.19995117188
"2039",1870,1875.69995117188,1868,1871.69995117188,297,1871.69995117188
"2040",1872.09997558594,1880.40002441406,1872.09997558594,1877.40002441406,230,1877.40002441406
"2041",1875.30004882812,1884.59997558594,1859.80004882812,1866.19995117188,223,1866.19995117188
"2042",1861.59997558594,1863.5,1852.40002441406,1862.80004882812,27,1862.80004882812
"2043",1859,1861,1850,1851.90002441406,569,1851.90002441406
"2044",1854.09997558594,1862,1846.19995117188,1854,656,1854
"2045",1842,1842,1828.19995117188,1834.19995117188,368,1834.19995117188
"2046",1838.59997558594,1843.69995117188,1827.19995117188,1842,222,1842
"2047",1827.40002441406,1842.19995117188,1818.40002441406,1840.40002441406,35,1840.40002441406
"2048",1842.59997558594,1843,1833,1833,862,1833
"2049",1835.69995117188,1836.19995117188,1825.09997558594,1832,278,1832
"2050",1826.40002441406,1827.5,1818,1818,291,1818
"2051",1808.80004882812,1808.80004882812,1808.80004882812,1808.80004882812,404,1808.80004882812
"2052",1811.59997558594,1817.5,1808.90002441406,1817,829,1817
"2053",1808.09997558594,1830,1808.09997558594,1828.90002441406,618,1828.90002441406
"2054",1827.09997558594,1841.69995117188,1827.09997558594,1837.69995117188,211,1837.69995117188
"2055",1830,1836.30004882812,1830,1833.5,154,1833.5
"2056",1837.30004882812,1855.40002441406,1837.30004882812,1847.69995117188,61,1847.69995117188
"2057",1853.30004882812,1853.80004882812,1844.19995117188,1847.90002441406,5,1847.90002441406
"2058",1840.90002441406,1840.90002441406,1813.90002441406,1813.90002441406,450,1813.90002441406
"2059",1811.59997558594,1812.90002441406,1811.5,1812.69995117188,75,1812.69995117188
"2060",1816.40002441406,1829.30004882812,1815.59997558594,1829.30004882812,332,1829.30004882812
"2061",1852.30004882812,1868.5,1852,1862,248,1862
"2062",1890.80004882812,1913.09997558594,1875.09997558594,1911.69995117188,503,1911.69995117188
"2063",1912.19995117188,1912.19995117188,1901.09997558594,1906.19995117188,107,1906.19995117188
"2064",1903.90002441406,1926.59997558594,1898.5,1926.59997558594,564,1926.59997558594
"2065",1909.90002441406,1931.69995117188,1909.90002441406,1919,394,1919
"2066",1946,1985.09997558594,1946,1969.80004882812,82,1969.80004882812
"2067",1988.30004882812,2003.90002441406,1968.90002441406,1979.19995117188,389,1979.19995117188
"2068",1973.80004882812,1973.80004882812,1938,1938,47,1938
"2069",1946.80004882812,1974,1946.80004882812,1946.80004882812,50,1946.80004882812
"2070",1990.5,1994.59997558594,1990.5,1993.80004882812,33,1993.80004882812
"2071",1991.69995117188,1995.40002441406,1982.09997558594,1982.09997558594,19,1982.09997558594
"2072",1957.19995117188,1957.19995117188,1952.40002441406,1952.40002441406,877,1952.40002441406
"2073",1972.40002441406,1972.40002441406,1972.40002441406,1972.40002441406,21,1972.40002441406
"2074",1966.09997558594,1966.09997558594,1966.09997558594,1966.09997558594,88563,1966.09997558594
"2075",1965.90002441406,1984.40002441406,1954.90002441406,1980.30004882812,10119,1980.30004882812
"2076",1981.30004882812,1986.80004882812,1968,1969,957,1969
"2077",1968.09997558594,1991.69995117188,1950,1983.90002441406,737,1983.90002441406
"2078",1984.59997558594,2027.09997558594,1979,2022.19995117188,811,2022.19995117188
"2079",2022.09997558594,2033.80004882812,2013.59997558594,2020.90002441406,525,2020.90002441406
"2080",2022.19995117188,2023.30004882812,2005,2011.90002441406,0,2011.90002441406
"2081",2000,2006.59997558594,1984,1989.09997558594,652,1989.09997558594
"2082",1991.40002441406,2006.5,1991.40002441406,2004.80004882812,68,2004.80004882812
"2083",2005.19995117188,2025.69995117188,2005.19995117188,2010.90002441406,172,2010.90002441406
"2084",2015.59997558594,2048.60009765625,2015.59997558594,2041.30004882812,1043,2041.30004882812
"2085",2041,2047.80004882812,1995,2002.19995117188,718,2002.19995117188
"2086",2002.69995117188,2007.59997558594,1983.19995117188,1994.19995117188,554,1994.19995117188
"2087",1996.90002441406,2007.40002441406,1996.90002441406,2007.40002441406,72,2007.40002441406
"2088",2005.69995117188,2006.40002441406,1969.80004882812,1995.19995117188,61,1995.19995117188
"2089",1998,2007.59997558594,1998,2007.59997558594,164,2007.59997558594
"2090",1996.19995117188,1996.19995117188,1974.09997558594,1979.5,132,1979.5
"2091",1981.30004882812,1989.80004882812,1977.40002441406,1989.09997558594,145,1989.09997558594
"2092",1995.69995117188,1999.09997558594,1982.30004882812,1994,306,1994
"2093",1997.80004882812,1998.80004882812,1985.59997558594,1985.69995117188,615,1985.69995117188
"2094",1990.59997558594,2002.30004882812,1979.90002441406,1989.90002441406,355,1989.90002441406
"2095",1986.90002441406,1990.09997558594,1977.69995117188,1990.09997558594,152,1990.09997558594
"2096",1980.09997558594,2005,1976.90002441406,1983.40002441406,210,1983.40002441406
"2097",1994.69995117188,2018,1994.69995117188,2014.30004882812,1896,2014.30004882812
"2098",2017.09997558594,2035.09997558594,2015.19995117188,2028.59997558594,1349,2028.59997558594
"2099",2045,2072,2040,2048,930,2048
"2100",2046.40002441406,2046.40002441406,2004.30004882812,2017.40002441406,59,2017.40002441406
"2101",2022.5,2026.30004882812,2022.5,2026.30004882812,3,2026.30004882812
"2102",2026.59997558594,2037.30004882812,2025.90002441406,2036.19995117188,241,2036.19995117188
"2103",2032.30004882812,2044.30004882812,2029.5,2030.5,248,2030.5
"2104",2034.09997558594,2038.30004882812,2014,2014.69995117188,90,2014.69995117188
"2105",2014.5,2014.5,2014.5,2014.5,115,2014.5
"2106",2013.80004882812,2018,2013.80004882812,2018,3,2018
"2107",1988.40002441406,1988.40002441406,1988.40002441406,1988.40002441406,49,1988.40002441406
"2108",1983.59997558594,1983.59997558594,1980.69995117188,1980.69995117188,13,1980.69995117188
"2109",1956.5,1956.80004882812,1956.5,1956.5,23,1956.5
"2110",1960,1978.69995117188,1960,1978.69995117188,106,1978.69995117188
"2111",1980.5,1980.5,1974.80004882812,1974.80004882812,8,1974.80004882812
"2112",1972.40002441406,1972.40002441406,1972.40002441406,1972.40002441406,1,1972.40002441406
"2113",1975.40002441406,1975.40002441406,1962.80004882812,1962.80004882812,189,1962.80004882812
"2114",1943.09997558594,1943.09997558594,1943.09997558594,1943.09997558594,1,1943.09997558594
"2115",1948.19995117188,1948.40002441406,1944.09997558594,1944.09997558594,166036,1944.09997558594
"2116",1942.69995117188,1962.59997558594,1931,1958,37838,1958
"2117",1958.19995117188,1973,1953,1963.90002441406,5959,1963.90002441406
"2118",1963.19995117188,1983,1954.30004882812,1978,750,1978
"2119",1977.09997558594,1982.5,1947.40002441406,1952.40002441406,356,1952.40002441406
"2120",1947.5,1961.90002441406,1937.80004882812,1958,713,1958
"2121",1960.80004882812,1965.5,1958.80004882812,1965.5,164,1965.5
"2122",1959,1968.40002441406,1940.69995117188,1942.69995117188,139,1942.69995117188
"2123",1943.19995117188,1969,1943.09997558594,1963.59997558594,433,1963.59997558594
"2124",1965.09997558594,1969.80004882812,1960.30004882812,1962.19995117188,49,1962.19995117188
"2125",1959.69995117188,1963.5,1951.40002441406,1955.30004882812,212,1955.30004882812
"2126",1960.59997558594,1967.5,1940.30004882812,1944.59997558594,343,1944.59997558594
"2127",1946.19995117188,1958.19995117188,1940.30004882812,1955.30004882812,202,1955.30004882812
"2128",1941.69995117188,1958.80004882812,1926,1957.80004882812,329,1957.80004882812
"2129",1961.40002441406,1962.90002441406,1953.5,1958.40002441406,119,1958.40002441406
"2130",1958.59997558594,1958.59997558594,1931.30004882812,1935.5,193,1935.5
"2131",1935.59997558594,1936.80004882812,1920,1933.30004882812,557,1933.30004882812
"2132",1920,1921,1912.09997558594,1912.69995117188,237,1912.69995117188
"2133",1918.69995117188,1932.5,1918.69995117188,1919.09997558594,105,1919.09997558594
"2134",1922.90002441406,1928.5,1922.5,1923.69995117188,71,1923.69995117188
"2135",1927,1929.40002441406,1914,1914,49,1914
"2136",1912.30004882812,1912.30004882812,1912.30004882812,1912.30004882812,628,1912.30004882812
"2137",1909.90002441406,1909.90002441406,1892.5,1909.19995117188,289,1909.19995117188
"2138",1908.59997558594,1921.09997558594,1900.59997558594,1921.09997558594,445,1921.09997558594
"2139",1917.90002441406,1929.5,1917.90002441406,1921.69995117188,41,1921.69995117188
"2140",1923.5,1933.90002441406,1914.69995117188,1919.59997558594,193,1919.59997558594
"2141",1909.30004882812,1910.19995117188,1903.19995117188,1908.69995117188,81,1908.69995117188
"2142",1913.40002441406,1934.09997558594,1913.40002441406,1926.19995117188,61,1926.19995117188
"2143",1923.59997558594,1926.09997558594,1912.30004882812,1925,269,1925
"2144",1925,1937,1924.19995117188,1931.30004882812,142,1931.30004882812
"2145",1932.30004882812,1958,1932.19995117188,1956.19995117188,132,1956.19995117188
"2146",1961.09997558594,1961.09997558594,1953,1959.19995117188,121,1959.19995117188
"2147",1958.40002441406,1960.59997558594,1952.69995117188,1960.09997558594,94,1960.09997558594
"2148",1954,1956.5,1946.59997558594,1952.40002441406,29,1952.40002441406
"2149",1968.80004882812,1978.40002441406,1963.40002441406,1977.19995117188,83,1977.19995117188
"2150",1977,1977.5,1973,1977.5,35,1977.5
"2151",1973.69995117188,1973.69995117188,1965.59997558594,1968.30004882812,638,1968.30004882812
"2152",1961.80004882812,1964.30004882812,1961.80004882812,1964.30004882812,50,1964.30004882812
"2153",1965.30004882812,1965.5,1960.30004882812,1960.30004882812,2,1960.30004882812
"2154",1953,1962.5,1953,1962.09997558594,19,1962.09997558594
"2155",1966.19995117188,1972,1966.19995117188,1968.90002441406,51,1968.90002441406
"2156",1945.40002441406,1945.40002441406,1945.40002441406,1945.40002441406,194253,1945.40002441406
"2157",1945.5,1962.19995117188,1944.19995117188,1960.40002441406,23155,1960.40002441406
"2158",1959.19995117188,1971.59997558594,1950,1970.5,1025,1970.5
"2159",1964.90002441406,1965.40002441406,1940.69995117188,1940.69995117188,688,1940.69995117188
"2160",1948.40002441406,1953.59997558594,1933.19995117188,1937.40002441406,652,1937.40002441406
"2161",1934.19995117188,1936.5,1928,1932,773,1932
"2162",1934.90002441406,1945,1920,1939.59997558594,290,1939.59997558594
"2163",1941,1941,1929.80004882812,1933.5,376,1933.5
"2164",1931.69995117188,1933.19995117188,1923,1924.09997558594,555,1924.09997558594
"2165",1925.40002441406,1928.80004882812,1913.69995117188,1915.40002441406,451,1915.40002441406
"2166",1921.09997558594,1927.80004882812,1911.40002441406,1914.40002441406,178,1914.40002441406
"2167",1913,1916.59997558594,1911.80004882812,1912.90002441406,57,1912.90002441406
"2168",1909.30004882812,1912.59997558594,1903.30004882812,1910.59997558594,46,1910.59997558594
"2169",1906,1907.69995117188,1895,1902.5,73,1902.5
"2170",1904.5,1904.5,1890.30004882812,1896.09997558594,22,1896.09997558594
"2171",1893.69995117188,1902.40002441406,1884,1884.09997558594,245,1884.09997558594
"2172",1891.80004882812,1891.80004882812,1886.09997558594,1886.09997558594,19,1886.09997558594
"2173",1893.59997558594,1893.59997558594,1893.30004882812,1893.30004882812,876,1893.30004882812
"2174",1894.59997558594,1896.80004882812,1892.80004882812,1896.40002441406,46,1896.40002441406
"2175",1909.59997558594,1918.5,1909.59997558594,1918.5,547,1918.5
"2176",1920,1920.80004882812,1918.19995117188,1918.19995117188,337,1918.19995117188
"2177",1919.80004882812,1919.80004882812,1911.09997558594,1911.09997558594,195,1911.09997558594
"2178",1915.5,1921.5,1915.5,1917.90002441406,99,1917.90002441406
"2179",1917.90002441406,1936.5,1916.90002441406,1936.5,1674,1936.5
"2180",1936,1946.40002441406,1934.59997558594,1944.30004882812,396,1944.30004882812
"2181",1944.40002441406,1944.40002441406,1938.19995117188,1938.19995117188,491,1938.19995117188
"2182",1950,1950,1936.59997558594,1939.80004882812,167,1939.80004882812
"2183",1934.40002441406,1934.40002441406,1924.69995117188,1926.19995117188,113,1926.19995117188
"2184",1924.09997558594,1925.30004882812,1916.30004882812,1918.09997558594,24,1918.09997558594
"2185",1917.59997558594,1921.5,1917.5,1917.5,41,1917.5
"2186",1924,1924.69995117188,1918.40002441406,1918.40002441406,105,1918.40002441406
"2187",1923,1928.30004882812,1921.80004882812,1923.30004882812,50,1923.30004882812
"2188",1920.80004882812,1920.80004882812,1911.30004882812,1911.30004882812,365,1911.30004882812
"2189",1910.30004882812,1914.59997558594,1908.90002441406,1909.09997558594,15,1909.09997558594
"2190",1903,1910,1903,1910,169,1910
"2191",1923.5,1927.30004882812,1923.5,1923.69995117188,8,1923.69995117188
"2192",1928.19995117188,1931.5,1926.40002441406,1931.5,19,1931.5
"2193",1934,1934,1932,1932,6,1932
"2194",1945.59997558594,1945.59997558594,1929.19995117188,1945.59997558594,119,1945.59997558594
"2195",1924,1924,1919.19995117188,1919.19995117188,9,1919.19995117188
"2196",1925.40002441406,1925.40002441406,1925.40002441406,1925.40002441406,1,1925.40002441406
"2197",1916.59997558594,1916.59997558594,1916.59997558594,1916.59997558594,114,1916.59997558594
"2198",1905,1905.09997558594,1900.40002441406,1900.40002441406,161,1900.40002441406
"2199",1871.59997558594,1871.59997558594,1871.59997558594,1871.59997558594,12251,1871.59997558594
"2200",1875.5,1878.19995117188,1856.69995117188,1860.40002441406,4654,1860.40002441406
"2201",1864.30004882812,1872.30004882812,1846,1848.09997558594,1605,1848.09997558594
"2202",1844.09997558594,1845.90002441406,1826.69995117188,1830,2309,1830
"2203",1825,1830.90002441406,1816.80004882812,1824.59997558594,310,1824.59997558594
"2204",1821.80004882812,1828.19995117188,1816.40002441406,1818.5,357,1818.5
"2205",1826.30004882812,1826.30004882812,1815.59997558594,1816.59997558594,393,1816.59997558594
"2206",1819,1831.80004882812,1809.40002441406,1830.19995117188,390,1830.19995117188
"2207",1842.5,1861.5,1842.5,1849.5,232,1849.5
"2208",1857,1861.40002441406,1852.80004882812,1861,236,1861
"2209",1869.5,1874.59997558594,1869.09997558594,1872.80004882812,65,1872.80004882812
"2210",1874.69995117188,1881.19995117188,1867,1869.30004882812,46,1869.30004882812
"2211",1877.5,1930.09997558594,1877.5,1927.40002441406,43,1927.40002441406
"2212",1910.40002441406,1921.09997558594,1910.30004882812,1921.09997558594,53,1921.09997558594
"2213",1914.30004882812,1925.80004882812,1914.30004882812,1922.69995117188,103,1922.69995117188
"2214",1935,1957.90002441406,1935,1955.30004882812,67,1955.30004882812
"2215",1950.09997558594,1977.69995117188,1945.69995117188,1968.40002441406,1945,1968.40002441406
"2216",1981.09997558594,1988.59997558594,1980.40002441406,1982.5,557,1982.5
"2217",1976.19995117188,1978.90002441406,1972.90002441406,1976.30004882812,127,1976.30004882812
"2218",1970.30004882812,1975,1970.30004882812,1975,10,1975
"2219",1971.19995117188,1985.30004882812,1971.19995117188,1984.09997558594,97,1984.09997558594
"2220",1988.19995117188,1988.19995117188,1980.40002441406,1987.19995117188,521,1987.19995117188
"2221",1988.59997558594,1988.59997558594,1988.59997558594,1988.59997558594,372,1988.59997558594
"2222",2004.09997558594,2004.09997558594,1992.5,1996.19995117188,157,1996.19995117188
"2223",1996.5,2001,1983.69995117188,1985.19995117188,84,1985.19995117188
"2224",1990.5,1990.5,1977.80004882812,1978.80004882812,41,1978.80004882812
"2225",1989.09997558594,1990.30004882812,1979.5,1985.59997558594,39,1985.59997558594
"2226",1989,1991.5,1989,1991.5,12,1991.5
"2227",1981.59997558594,1981.59997558594,1977.40002441406,1981.59997558594,130,1981.59997558594
"2228",1966.5,1966.80004882812,1960.69995117188,1966.80004882812,20,1966.80004882812
"2229",1967.80004882812,1967.80004882812,1947.69995117188,1951.5,43,1951.5
"2230",1951.69995117188,1964.19995117188,1945.30004882812,1964.19995117188,10,1964.19995117188
"2231",1959.59997558594,1959.59997558594,1932.59997558594,1932.59997558594,375,1932.59997558594
"2232",1939.90002441406,1947.19995117188,1934,1945.5,191,1945.5
"2233",1965.80004882812,1965.80004882812,1961.80004882812,1961.80004882812,2,1961.80004882812
